epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,397.547,1.3759,1.11023,1.48804,0.80645,0.61615,0.71892,0.39196,1.41589,1.84416,1.4627,0.0014588,0.0014588,0.0014588
43,407.174,1.34261,1.07324,1.47162,0.82818,0.67063,0.75324,0.40824,1.38238,1.46082,1.40164,0.0014456,0.0014456,0.0014456
44,416.883,1.33547,1.07069,1.47321,0.80615,0.66957,0.74699,0.38278,1.42417,2.84664,1.44582,0.0014324,0.0014324,0.0014324
45,426.363,1.34789,1.08416,1.46602,0.86584,0.67453,0.7685,0.40167,1.40352,2.87573,1.43603,0.0014192,0.0014192,0.0014192
46,435.783,1.3012,1.04408,1.448,0.83484,0.67817,0.74821,0.40444,1.40538,1.65978,1.42424,0.001406,0.001406,0.001406
47,445.154,1.3056,1.01217,1.42322,0.77261,0.71331,0.74639,0.37956,1.48204,1.39555,1.50178,0.0013928,0.0013928,0.0013928
48,454.684,1.30569,1.01361,1.44026,0.83962,0.67636,0.77734,0.41356,1.36779,1.96214,1.39694,0.0013796,0.0013796,0.0013796
49,464.18,1.31032,1.01688,1.44236,0.81086,0.70807,0.76887,0.39852,1.39309,2.21797,1.42631,0.0013664,0.0013664,0.0013664
50,473.919,1.29182,1.00032,1.42207,0.85255,0.69673,0.78124,0.40782,1.36991,2.09863,1.38703,0.0013532,0.0013532,0.0013532
51,483.356,1.28605,1.00954,1.42014,0.87758,0.65895,0.77203,0.41798,1.3476,1.71393,1.40086,0.00134,0.00134,0.00134
52,492.537,1.28984,1.00881,1.43459,0.8429,0.67983,0.76351,0.4148,1.38607,1.21519,1.42823,0.0013268,0.0013268,0.0013268
53,501.867,1.25807,0.952,1.40201,0.86181,0.674,0.76649,0.41592,1.38632,1.5708,1.43019,0.0013136,0.0013136,0.0013136
54,511.31,1.22474,0.92916,1.38351,0.83769,0.71056,0.78757,0.43445,1.3496,1.47786,1.41541,0.0013004,0.0013004,0.0013004
55,520.585,1.22685,0.91485,1.38011,0.86081,0.70559,0.7981,0.43267,1.35403,1.91542,1.40694,0.0012872,0.0012872,0.0012872
56,529.664,1.2398,0.92957,1.38543,0.84768,0.69689,0.78295,0.43512,1.34836,1.47484,1.38282,0.001274,0.001274,0.001274
57,539.074,1.20341,0.93177,1.3768,0.85691,0.6993,0.7864,0.44151,1.30231,1.44846,1.36242,0.0012608,0.0012608,0.0012608
58,548.427,1.19747,0.89821,1.36257,0.88256,0.69938,0.79933,0.42588,1.3485,1.18283,1.40276,0.0012476,0.0012476,0.0012476
59,557.696,1.24169,0.93999,1.3924,0.799,0.71604,0.7686,0.42341,1.32404,1.55827,1.37639,0.0012344,0.0012344,0.0012344
60,566.93,1.2254,0.96574,1.38242,0.82281,0.72547,0.7934,0.44284,1.33169,1.74836,1.3949,0.0012212,0.0012212,0.0012212
61,576.455,1.19175,0.93883,1.36106,0.8165,0.7205,0.78713,0.43761,1.3064,1.0792,1.37969,0.001208,0.001208,0.001208
62,585.853,1.20062,0.90625,1.35516,0.83429,0.73292,0.78832,0.43189,1.32822,1.24242,1.38875,0.0011948,0.0011948,0.0011948
63,595.063,1.19149,0.9229,1.36104,0.83854,0.70062,0.77951,0.42754,1.33465,1.38436,1.40009,0.0011816,0.0011816,0.0011816
64,604.194,1.19595,0.90311,1.35946,0.84879,0.71825,0.79408,0.43843,1.31323,1.87589,1.3901,0.0011684,0.0011684,0.0011684
65,613.485,1.17708,0.88106,1.34328,0.8403,0.71897,0.79553,0.4364,1.29572,1.18484,1.354,0.0011552,0.0011552,0.0011552
66,622.601,1.18009,0.90723,1.34616,0.87404,0.6882,0.79143,0.43693,1.31409,1.58567,1.37019,0.001142,0.001142,0.001142
67,631.717,1.15787,0.8628,1.32852,0.87954,0.69842,0.79553,0.4472,1.29468,1.32669,1.35594,0.0011288,0.0011288,0.0011288
68,640.78,1.13965,0.85261,1.32173,0.89143,0.69356,0.79725,0.4578,1.26684,0.9525,1.33215,0.0011156,0.0011156,0.0011156
69,650.149,1.14834,0.87517,1.3284,0.83766,0.72547,0.79614,0.4495,1.27916,1.27393,1.36494,0.0011024,0.0011024,0.0011024
70,659.339,1.11897,0.85238,1.31219,0.86234,0.72372,0.80159,0.42873,1.36123,1.51387,1.41744,0.0010892,0.0010892,0.0010892
71,668.667,1.16346,0.88589,1.34469,0.90557,0.70186,0.79908,0.4463,1.31217,1.31539,1.39649,0.001076,0.001076,0.001076
72,677.994,1.1461,0.87274,1.32127,0.89186,0.70694,0.79456,0.46405,1.22875,0.99498,1.32027,0.0010628,0.0010628,0.0010628
73,687.413,1.10516,0.84969,1.29638,0.85667,0.71801,0.80163,0.44944,1.27882,1.35441,1.37253,0.0010496,0.0010496,0.0010496
74,696.636,1.12078,0.85418,1.30139,0.88126,0.70807,0.78357,0.45397,1.26371,1.32476,1.35105,0.0010364,0.0010364,0.0010364
75,705.911,1.1233,0.84335,1.30582,0.87054,0.72672,0.80379,0.45997,1.2563,1.37099,1.3474,0.0010232,0.0010232,0.0010232
76,715.136,1.11313,0.85147,1.30695,0.88779,0.74037,0.80741,0.45423,1.27055,1.17245,1.3616,0.00101,0.00101,0.00101
77,724.362,1.1163,0.84671,1.30261,0.9101,0.69814,0.79724,0.4471,1.29844,1.07255,1.36114,0.0009968,0.0009968,0.0009968
78,733.443,1.0962,0.83093,1.29066,0.88169,0.70355,0.79467,0.46221,1.23761,0.96585,1.30682,0.0009836,0.0009836,0.0009836
79,742.586,1.09332,0.80974,1.28586,0.93951,0.69462,0.80397,0.46477,1.27369,0.9341,1.36418,0.0009704,0.0009704,0.0009704
80,751.879,1.06473,0.79233,1.26928,0.89589,0.70062,0.79244,0.46781,1.24218,1.06679,1.32622,0.0009572,0.0009572,0.0009572
81,761.063,1.0772,0.79413,1.26573,0.89705,0.69317,0.79291,0.46249,1.26008,0.94784,1.3347,0.000944,0.000944,0.000944
82,770.171,1.06063,0.81188,1.27954,0.8751,0.69938,0.79326,0.46224,1.25001,0.90416,1.3451,0.0009308,0.0009308,0.0009308
83,779.395,1.04919,0.77469,1.25757,0.87696,0.71715,0.80008,0.46198,1.25154,0.93898,1.34815,0.0009176,0.0009176,0.0009176
84,788.658,1.0511,0.78813,1.26274,0.88908,0.72688,0.8036,0.46477,1.25981,1.00598,1.35512,0.0009044,0.0009044,0.0009044
85,797.925,1.03853,0.78238,1.2582,0.88664,0.71056,0.80112,0.46266,1.26789,1.00938,1.36526,0.0008912,0.0008912,0.0008912
86,807.052,1.0598,0.78482,1.25402,0.85045,0.74884,0.80149,0.45902,1.26411,1.06435,1.36947,0.000878,0.000878,0.000878
87,816.297,1.03684,0.78397,1.25299,0.90561,0.71511,0.81338,0.48872,1.22987,0.87482,1.3166,0.0008648,0.0008648,0.0008648
