epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1225.94,1.5106,1.14067,0.01713,0.80159,0.66087,0.72483,0.37412,1.50388,1.08924,0.01873,0.00098525,0.00098525,0.00098525
43,1254.61,1.47185,1.12824,0.01738,0.8464,0.65217,0.75274,0.40626,1.44006,1.06457,0.01775,0.0009605,0.0009605,0.0009605
44,1283.84,1.44929,1.10205,0.01688,0.77317,0.67205,0.74939,0.39493,1.46965,0.96672,0.0184,0.00093575,0.00093575,0.00093575
45,1313,1.42657,1.07743,0.01612,0.81701,0.6795,0.77263,0.41654,1.42296,0.96607,0.0175,0.000911,0.000911,0.000911
46,1342.9,1.4282,1.09589,0.01679,0.86254,0.67037,0.77814,0.431,1.4496,0.98798,0.01784,0.00088625,0.00088625,0.00088625
47,1373.19,1.41407,1.0365,0.0158,0.84692,0.67578,0.76437,0.42685,1.40792,0.97005,0.01697,0.0008615,0.0008615,0.0008615
48,1402.71,1.38969,1.01759,0.01597,0.81867,0.68423,0.77537,0.42635,1.40575,0.97412,0.0171,0.00083675,0.00083675,0.00083675
49,1431.6,1.38174,0.99171,0.01578,0.81854,0.68075,0.77284,0.4346,1.4235,0.99199,0.01726,0.000812,0.000812,0.000812
50,1460.53,1.35753,0.97419,0.01544,0.83237,0.68199,0.7782,0.44557,1.40363,0.93684,0.01667,0.00078725,0.00078725,0.00078725
51,1489.77,1.33725,0.98901,0.01485,0.82865,0.69084,0.78183,0.43728,1.39802,0.96806,0.01675,0.0007625,0.0007625,0.0007625
52,1518.75,1.34175,1.00888,0.01527,0.82401,0.71304,0.78833,0.44126,1.41235,0.86493,0.01715,0.00073775,0.00073775,0.00073775
53,1547.63,1.32179,0.91262,0.01486,0.86739,0.67702,0.8011,0.45071,1.38871,0.87579,0.01669,0.000713,0.000713,0.000713
54,1576.58,1.31424,0.93846,0.01439,0.85811,0.69317,0.77876,0.44167,1.38781,0.97156,0.01647,0.00068825,0.00068825,0.00068825
55,1605.64,1.277,0.90097,0.01408,0.84231,0.70559,0.78882,0.44749,1.38856,0.93028,0.01718,0.0006635,0.0006635,0.0006635
56,1635.26,1.28817,0.90173,0.01412,0.85962,0.68696,0.79858,0.4587,1.37381,0.96492,0.01658,0.00063875,0.00063875,0.00063875
57,1664.46,1.24515,0.91493,0.01426,0.8765,0.70932,0.81556,0.47549,1.35761,0.91375,0.0166,0.000614,0.000614,0.000614
58,1694.04,1.21868,0.86815,0.01397,0.8634,0.68075,0.78556,0.46909,1.35252,0.98654,0.01672,0.00058925,0.00058925,0.00058925
59,1723.35,1.25673,0.89357,0.0138,0.84434,0.68058,0.77939,0.45727,1.34353,0.99671,0.01625,0.0005645,0.0005645,0.0005645
60,1752.79,1.2036,0.90811,0.0133,0.8319,0.7205,0.8031,0.4706,1.3243,0.9262,0.01592,0.00053975,0.00053975,0.00053975
61,1781.62,1.19926,0.88565,0.01373,0.83618,0.73665,0.80078,0.45824,1.34769,0.92922,0.01619,0.000515,0.000515,0.000515
62,1811.31,1.19806,0.80741,0.01329,0.80997,0.73665,0.79715,0.46287,1.34475,0.91481,0.01613,0.00049025,0.00049025,0.00049025
63,1840.79,1.16712,0.82626,0.01305,0.84563,0.72795,0.80835,0.46841,1.35419,0.91408,0.016,0.0004655,0.0004655,0.0004655
64,1870.29,1.1569,0.81266,0.0127,0.83463,0.72671,0.80704,0.46977,1.32746,0.89055,0.01569,0.00044075,0.00044075,0.00044075
65,1899.44,1.16887,0.8037,0.01285,0.8975,0.69193,0.81544,0.48461,1.32236,0.90994,0.01545,0.000416,0.000416,0.000416
66,1930.22,1.1255,0.82002,0.01245,0.87403,0.71537,0.80614,0.49043,1.30259,0.90143,0.01546,0.00039125,0.00039125,0.00039125
67,1961.63,1.1282,0.77878,0.01248,0.85759,0.74161,0.81842,0.49019,1.31564,0.87447,0.01578,0.0003665,0.0003665,0.0003665
68,1992.76,1.12568,0.79555,0.01277,0.8665,0.73292,0.82275,0.49772,1.2853,0.85502,0.01498,0.00034175,0.00034175,0.00034175
69,2023.87,1.112,0.78218,0.01236,0.87893,0.73049,0.81691,0.49782,1.28775,0.86659,0.01528,0.000317,0.000317,0.000317
70,2054.71,1.06702,0.74241,0.01206,0.87276,0.74132,0.82172,0.4979,1.27896,0.88492,0.01492,0.00029225,0.00029225,0.00029225
71,2099.55,1.03782,0.57149,0.01513,0.82045,0.75404,0.81222,0.48975,1.28098,0.90721,0.01487,0.0002675,0.0002675,0.0002675
72,2130.72,0.98936,0.4876,0.01375,0.84043,0.75528,0.82381,0.49342,1.28506,0.86022,0.01501,0.00024275,0.00024275,0.00024275
73,2161.92,0.96849,0.48591,0.01415,0.88112,0.70893,0.81895,0.49691,1.27917,0.89538,0.01482,0.000218,0.000218,0.000218
74,2193.4,0.93855,0.47768,0.01323,0.84985,0.73168,0.81363,0.49605,1.28298,0.91754,0.01485,0.00019325,0.00019325,0.00019325
75,2224.78,0.94241,0.48711,0.01297,0.84388,0.7441,0.82048,0.50242,1.28779,0.84891,0.0149,0.0001685,0.0001685,0.0001685
76,2254.07,0.92094,0.4712,0.01259,0.89523,0.72422,0.82604,0.50256,1.26616,0.8673,0.01447,0.00014375,0.00014375,0.00014375
77,2282.7,0.90461,0.46555,0.01299,0.89064,0.72845,0.82913,0.50442,1.27354,0.8877,0.0147,0.000119,0.000119,0.000119
78,2312.36,0.8693,0.45258,0.0118,0.87473,0.72547,0.83049,0.50797,1.27037,0.88505,0.01446,9.425e-05,9.425e-05,9.425e-05
79,2341.61,0.88789,0.44393,0.01209,0.8807,0.73367,0.83033,0.50941,1.27428,0.86148,0.01457,6.95e-05,6.95e-05,6.95e-05
80,2370.47,0.87483,0.44136,0.01178,0.89746,0.72795,0.83148,0.50984,1.26995,0.84277,0.01448,4.475e-05,4.475e-05,4.475e-05
